SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
104,DC:A6:32:33:AA:02,2020-07-11 12:37:56.171151,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
105,DC:A6:32:33:AA:02,2020-07-11 12:37:57.158568,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
106,DC:A6:32:33:AA:02,2020-07-11 12:37:58.070864,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
107,DC:A6:32:33:AA:02,2020-07-11 12:37:59.297409,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
108,DC:A6:32:33:AA:02,2020-07-11 12:38:00.088592,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
109,DC:A6:32:33:AA:02,2020-07-11 12:38:01.180713,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
110,DC:A6:32:33:AA:02,2020-07-11 12:38:02.277387,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
111,DC:A6:32:33:AA:02,2020-07-11 12:38:03.092352,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-66
112,DC:A6:32:33:AA:02,2020-07-11 12:38:04.132330,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-66
113,DC:A6:32:33:AA:02,2020-07-11 12:38:05.016138,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
114,DC:A6:32:33:AA:02,2020-07-11 12:38:07.021217,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
115,DC:A6:32:33:AA:02,2020-07-11 12:38:09.009942,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
116,DC:A6:32:33:AA:02,2020-07-11 12:38:10.044404,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
117,DC:A6:32:33:AA:02,2020-07-11 12:38:11.097526,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
118,DC:A6:32:33:AA:02,2020-07-11 12:38:12.110050,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
119,DC:A6:32:33:AA:02,2020-07-11 12:38:13.361320,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
120,DC:A6:32:33:AA:02,2020-07-11 12:38:14.152591,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
121,DC:A6:32:33:AA:02,2020-07-11 12:38:15.198759,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
122,DC:A6:32:33:AA:02,2020-07-11 12:38:17.020047,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
123,DC:A6:32:33:AA:02,2020-07-11 12:38:18.137544,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
124,DC:A6:32:33:AA:02,2020-07-11 12:38:19.377554,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
125,DC:A6:32:33:AA:02,2020-07-11 12:38:20.122548,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
126,DC:A6:32:33:AA:02,2020-07-11 12:38:21.411373,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
127,DC:A6:32:33:AA:02,2020-07-11 12:38:22.061387,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
128,DC:A6:32:33:AA:02,2020-07-11 12:38:23.190115,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
129,DC:A6:32:33:AA:02,2020-07-11 12:38:24.818979,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
130,DC:A6:32:33:AA:02,2020-07-11 12:38:25.024390,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
131,DC:A6:32:33:AA:02,2020-07-11 12:38:26.015137,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
